Item Name,Drops,Rarity,Ducats
Hildryn Prime Neuroptics Blueprint,Neo P7 Relic,Silver,45
Hildryn Prime Neuroptics Blueprint,Neo S17 Relic,Silver,45
Hildryn Prime Systems Blueprint,Axi P6 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Axi S17 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Lith A6 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Lith H8 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Lith P9 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Lith W3 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Meso C9 Relic,Bronze,15
Hildryn Prime Systems Blueprint,Neo S18 Relic,Bronze,15
Hydroid Prime Blueprint,Axi K5 Relic,Silver,45
Hydroid Prime Blueprint,Meso B2 Relic,Silver,45
Hydroid Prime Blueprint,Meso N5 Relic,Silver,45
Hydroid Prime Blueprint,Meso Z2 Relic,Silver,45
Hydroid Prime Blueprint,Neo A6 Relic,Silver,45
Hydroid Prime Chassis Blueprint,Axi C3 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Axi C4 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Lith R1 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Meso H1 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Neo B4 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Neo N8 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Neo S11 Relic,Bronze,15
Hydroid Prime Chassis Blueprint,Neo S8 Relic,Bronze,15
Hydroid Prime Neuroptics Blueprint,Axi A3 Relic,Silver,45
Hydroid Prime Neuroptics Blueprint,Axi M3 Relic,Silver,45
Hydroid Prime Neuroptics Blueprint,Axi N4 Relic,Silver,45
Hydroid Prime Neuroptics Blueprint,Neo G1 Relic,Silver,45
Hydroid Prime Systems Blueprint,Axi H3 Relic,Gold,100
Hydroid Prime Systems Blueprint,Axi H4 Relic,Gold,100
Hydroid Prime Systems Blueprint,Neo H1 Relic,Gold,100
Hydroid Prime Systems Blueprint,Neo H2 Relic,Gold,100
Hydroid Prime Systems Blueprint,Neo H3 Relic,Gold,100
Hystrix Prime Barrel,Axi P6 Relic,Bronze,15
Hystrix Prime Barrel,Lith N14 Relic,Bronze,15
Hystrix Prime Barrel,Lith S15 Relic,Bronze,15
Hystrix Prime Barrel,Meso K6 Relic,Bronze,15
Hystrix Prime Barrel,Meso R5 Relic,Bronze,15
Hystrix Prime Barrel,Meso W3 Relic,Bronze,15
Hystrix Prime Barrel,Neo G4 Relic,Bronze,15
Hystrix Prime Blueprint,Axi B7 Relic,Silver,45
Hystrix Prime Blueprint,Axi G10 Relic,Silver,45
Hystrix Prime Blueprint,Axi K9 Relic,Silver,45
Hystrix Prime Blueprint,Neo K6 Relic,Silver,45
Hystrix Prime Receiver,Lith H6 Relic,Gold,100
Hystrix Prime Receiver,Lith H8 Relic,Gold,100
Hystrix Prime Receiver,Lith H9 Relic,Gold,100
Hystrix Prime Receiver,Meso H3 Relic,Gold,100
Hystrix Prime Receiver,Meso H6 Relic,Gold,100
Inaros Prime Blueprint,Axi K12 Relic,Silver,45
Inaros Prime Blueprint,Axi W1 Relic,Silver,45
Inaros Prime Blueprint,Axi W2 Relic,Silver,45
Inaros Prime Blueprint,Lith G4 Relic,Silver,45
Inaros Prime Blueprint,Lith N10 Relic,Silver,45
Inaros Prime Blueprint,Meso N12 Relic,Silver,45
Inaros Prime Chassis Blueprint,Axi K6 Relic,Silver,45
Inaros Prime Chassis Blueprint,Axi O5 Relic,Silver,45
Inaros Prime Chassis Blueprint,Lith H4 Relic,Silver,45
Inaros Prime Chassis Blueprint,Lith N6 Relic,Silver,45
Inaros Prime Chassis Blueprint,Neo A10 Relic,Silver,45
Inaros Prime Chassis Blueprint,Neo P3 Relic,Silver,45
Inaros Prime Chassis Blueprint,Neo T3 Relic,Silver,45
Inaros Prime Chassis Blueprint,Neo V10 Relic,Silver,45
Inaros Prime Neuroptics Blueprint,Axi I1 Relic,Gold,100
Inaros Prime Neuroptics Blueprint,Axi I2 Relic,Gold,100
Inaros Prime Neuroptics Blueprint,Axi I3 Relic,Gold,100
Inaros Prime Neuroptics Blueprint,Meso I1 Relic,Gold,100
Inaros Prime Neuroptics Blueprint,Meso I2 Relic,Gold,100
Inaros Prime Systems Blueprint,Axi A13 Relic,Bronze,15
Inaros Prime Systems Blueprint,Axi G7 Relic,Bronze,15
Inaros Prime Systems Blueprint,Axi T7 Relic,Bronze,15
Inaros Prime Systems Blueprint,Lith M6 Relic,Bronze,15
Inaros Prime Systems Blueprint,Meso C7 Relic,Bronze,15
Inaros Prime Systems Blueprint,Neo K4 Relic,Bronze,15
Inaros Prime Systems Blueprint,Neo N13 Relic,Bronze,15
Inaros Prime Systems Blueprint,Neo T5 Relic,Bronze,15
Ivara Prime Blueprint,Axi B4 Relic,Silver,45
Ivara Prime Blueprint,Axi S13 Relic,Silver,45
Ivara Prime Blueprint,Lith B8 Relic,Silver,45
Ivara Prime Blueprint,Lith N4 Relic,Silver,45
Ivara Prime Blueprint,Lith N5 Relic,Silver,45
Ivara Prime Blueprint,Lith N7 Relic,Silver,45
Ivara Prime Blueprint,Meso N9 Relic,Silver,45
Ivara Prime Chassis Blueprint,Lith I1 Relic,Gold,100
Ivara Prime Chassis Blueprint,Neo I1 Relic,Gold,100
Ivara Prime Chassis Blueprint,Neo I2 Relic,Gold,100
Ivara Prime Chassis Blueprint,Neo I3 Relic,Gold,100
Ivara Prime Neuroptics Blueprint,Lith D3 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Meso B5 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Meso C4 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Meso D6 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Meso N10 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Meso O6 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Neo M3 Relic,Bronze,15
Ivara Prime Neuroptics Blueprint,Neo T4 Relic,Bronze,15
Ivara Prime Systems Blueprint,Axi A15 Relic,Silver,45
Ivara Prime Systems Blueprint,Axi A9 Relic,Silver,45
Ivara Prime Systems Blueprint,Axi C6 Relic,Silver,45
Ivara Prime Systems Blueprint,Lith A4 Relic,Silver,45
Ivara Prime Systems Blueprint,Lith T7 Relic,Silver,45
Ivara Prime Systems Blueprint,Meso P2 Relic,Silver,45
Karyst Prime Blade,Axi K12 Relic,Gold,100
Karyst Prime Blade,Axi K6 Relic,Gold,100
Karyst Prime Blade,Lith K6 Relic,Gold,100
Karyst Prime Blade,Lith K7 Relic,Gold,100
Karyst Prime Blade,Meso K3 Relic,Gold,100
Karyst Prime Blueprint,Axi C6 Relic,Bronze,15
Karyst Prime Blueprint,Axi G6 Relic,Bronze,15
Karyst Prime Blueprint,Axi I3 Relic,Bronze,15
Karyst Prime Blueprint,Axi K7 Relic,Bronze,15
Karyst Prime Blueprint,Meso B5 Relic,Bronze,15
Karyst Prime Blueprint,Meso I2 Relic,Bronze,15
Karyst Prime Blueprint,Meso P3 Relic,Bronze,15
Karyst Prime Blueprint,Neo P4 Relic,Bronze,15
Karyst Prime Blueprint,Neo S14 Relic,Bronze,15
Karyst Prime Handle,Axi A14 Relic,Silver,45
Karyst Prime Handle,Axi B4 Relic,Silver,45
Karyst Prime Handle,Lith I1 Relic,Silver,45
Karyst Prime Handle,Lith T4 Relic,Silver,45
Karyst Prime Handle,Meso C7 Relic,Silver,45
Karyst Prime Handle,Meso G3 Relic,Silver,45
Karyst Prime Handle,Neo A5 Relic,Silver,45
Karyst Prime Handle,Neo N20 Relic,Silver,45
Kavasa Prime Band,Lith C1 Relic,Silver,45
Kavasa Prime Band,Lith L3 Relic,Silver,45
Kavasa Prime Band,Lith N2 Relic,Silver,45
Kavasa Prime Band,Lith S2 Relic,Silver,45
Kavasa Prime Band,Lith S6 Relic,Silver,45
Kavasa Prime Band,Meso V3 Relic,Silver,45
Kavasa Prime Band,Neo N12 Relic,Silver,45
Kavasa Prime Buckle,Axi B1 Relic,Silver,45
Kavasa Prime Buckle,Axi K1 Relic,Gold,100
Kavasa Prime Buckle,Lith K1 Relic,Gold,100
Kavasa Prime Buckle,Lith K4 Relic,Gold,100
Kavasa Prime Buckle,Lith K8 Relic,Gold,100
Kavasa Prime Buckle,Neo S6 Relic,Silver,45
Kavasa Prime Kubrow Collar Blueprint,Axi G1 Relic,Silver,45
Kavasa Prime Kubrow Collar Blueprint,Axi S7 Relic,Silver,45
Kavasa Prime Kubrow Collar Blueprint,Lith S4 Relic,Silver,45
Kavasa Prime Kubrow Collar Blueprint,Meso P6 Relic,Silver,45
Kavasa Prime Kubrow Collar Blueprint,Neo N1 Relic,Silver,45
Khora Prime Blueprint,Lith K9 Relic,Gold,100
Khora Prime Blueprint,Meso K4 Relic,Gold,100
Khora Prime Blueprint,Neo K6 Relic,Gold,100
Khora Prime Chassis Blueprint,Lith C10 Relic,Silver,45
Khora Prime Chassis Blueprint,Lith G9 Relic,Silver,45
Khora Prime Chassis Blueprint,Lith S15 Relic,Silver,45
Khora Prime Chassis Blueprint,Neo D7 Relic,Silver,45
Khora Prime Chassis Blueprint,Neo N21 Relic,Silver,45
Khora Prime Neuroptics Blueprint,Axi K8 Relic,Gold,100
Khora Prime Neuroptics Blueprint,Neo K5 Relic,Gold,100
Khora Prime Neuroptics Blueprint,Neo K7 Relic,Gold,100
Khora Prime Systems Blueprint,Lith H7 Relic,Bronze,15
Khora Prime Systems Blueprint,Lith R4 Relic,Bronze,15
Khora Prime Systems Blueprint,Meso A5 Relic,Bronze,15
Khora Prime Systems Blueprint,Meso G5 Relic,Bronze,15
Khora Prime Systems Blueprint,Meso P8 Relic,Bronze,15
Khora Prime Systems Blueprint,Meso P9 Relic,Bronze,15
Khora Prime Systems Blueprint,Neo F3 Relic,Bronze,15
Khora Prime Systems Blueprint,Neo L2 Relic,Bronze,15
Knell Prime Barrel,Axi K10 Relic,Gold,100
Knell Prime Barrel,Axi K11 Relic,Gold,100
Knell Prime Barrel,Axi K7 Relic,Gold,100
Knell Prime Barrel,Axi K9 Relic,Gold,100
Knell Prime Barrel,Lith K11 Relic,Gold,100
Knell Prime Barrel,Meso K5 Relic,Gold,100
Knell Prime Barrel,Neo K4 Relic,Gold,100
Knell Prime Blueprint,Axi B5 Relic,Bronze,15
Knell Prime Blueprint,Axi P4 Relic,Bronze,15
Knell Prime Blueprint,Axi W3 Relic,Bronze,15
Knell Prime Blueprint,Lith B11 Relic,Bronze,15
Knell Prime Blueprint,Lith S14 Relic,Bronze,15
Knell Prime Blueprint,Meso N12 Relic,Bronze,15
Knell Prime Blueprint,Meso S13 Relic,Bronze,15
Knell Prime Blueprint,Meso V7 Relic,Bronze,15
Knell Prime Receiver,Axi S15 Relic,Silver,45
Knell Prime Receiver,Lith G6 Relic,Silver,45
Knell Prime Receiver,Lith K10 Relic,Gold,100
Knell Prime Receiver,Meso A3 Relic,Silver,45
Knell Prime Receiver,Meso H4 Relic,Silver,45
Knell Prime Receiver,Meso K4 Relic,Silver,45
Knell Prime Receiver,Meso K6 Relic,Gold,100
Knell Prime Receiver,Neo D7 Relic,Silver,45
Kogake Prime Blueprint,Axi C4 Relic,Silver,45
Kogake Prime Blueprint,Axi K4 Relic,Silver,45
Kogake Prime Blueprint,Axi P1 Relic,Silver,45
Kogake Prime Blueprint,Axi V7 Relic,Silver,45
Kogake Prime Blueprint,Meso M3 Relic,Silver,45
Kogake Prime Blueprint,Neo B6 Relic,Silver,45
Kogake Prime Boot,Axi A12 Relic,Bronze,15
Kogake Prime Boot,Axi A3 Relic,Bronze,15
Kogake Prime Boot,Axi T2 Relic,Bronze,15
Kogake Prime Boot,Lith L1 Relic,Bronze,15
Kogake Prime Boot,Lith M7 Relic,Bronze,15
Kogake Prime Boot,Meso M2 Relic,Bronze,15
Kogake Prime Boot,Neo G1 Relic,Bronze,15
Kogake Prime Gauntlet,Lith K2 Relic,Gold,100
Kogake Prime Gauntlet,Lith K5 Relic,Gold,100
Kogake Prime Gauntlet,Meso K1 Relic,Gold,100
Kogake Prime Gauntlet,Neo K1 Relic,Gold,100
Kogake Prime Gauntlet,Neo K2 Relic,Gold,100
Kronen Prime Blade,Axi K2 Relic,Gold,100
Kronen Prime Blade,Axi K3 Relic,Gold,100
Kronen Prime Blade,Axi K4 Relic,Gold,100
Kronen Prime Blade,Axi K5 Relic,Gold,100
Kronen Prime Blade,Lith K3 Relic,Gold,100
Kronen Prime Blade,Meso K2 Relic,Gold,100
Kronen Prime Blade,Neo K3 Relic,Gold,100
Kronen Prime Blueprint,Axi H3 Relic,Bronze,15
Kronen Prime Blueprint,Axi L3 Relic,Bronze,15
Kronen Prime Blueprint,Meso N7 Relic,Bronze,15
Kronen Prime Blueprint,Neo A2 Relic,Bronze,15
Kronen Prime Blueprint,Neo C1 Relic,Bronze,15
Kronen Prime Blueprint,Neo L1 Relic,Bronze,15
Kronen Prime Blueprint,Neo Z4 Relic,Bronze,15
Kronen Prime Blueprint,Neo Z8 Relic,Bronze,15
Kronen Prime Handle,Axi G3 Relic,Silver,45
Kronen Prime Handle,Axi L5 Relic,Silver,45
Kronen Prime Handle,Lith T6 Relic,Silver,45
Kronen Prime Handle,Meso A1 Relic,Silver,45
Kronen Prime Handle,Meso B2 Relic,Silver,45
Kronen Prime Handle,Meso D3 Relic,Silver,45
Kronen Prime Handle,Neo B4 Relic,Silver,45
Kronen Prime Handle,Neo S11 Relic,Silver,45
Larkspur Prime Barrel,Axi L6 Relic,Gold,100
Larkspur Prime Barrel,Neo L2 Relic,Gold,100
Larkspur Prime Barrel,Neo L3 Relic,Gold,100
Larkspur Prime Blueprint,Axi S16 Relic,Bronze,15
Larkspur Prime Blueprint,Lith T12 Relic,Bronze,15
Larkspur Prime Blueprint,Meso B9 Relic,Bronze,15
Larkspur Prime Blueprint,Meso H4 Relic,Bronze,15
Larkspur Prime Blueprint,Meso K6 Relic,Bronze,15
Larkspur Prime Blueprint,Meso M4 Relic,Bronze,15
Larkspur Prime Receiver,Axi G10 Relic,Silver,45
Larkspur Prime Receiver,Lith G12 Relic,Silver,45
Larkspur Prime Receiver,Lith P9 Relic,Silver,45
Larkspur Prime Receiver,Neo D8 Relic,Silver,45
Larkspur Prime Receiver,Neo F3 Relic,Silver,45
Larkspur Prime Stock,Axi D5 Relic,Silver,45
Larkspur Prime Stock,Lith K10 Relic,Silver,45
Larkspur Prime Stock,Lith W3 Relic,Silver,45
Larkspur Prime Stock,Meso W3 Relic,Silver,45
Larkspur Prime Stock,Neo A12 Relic,Silver,45
Larkspur Prime Stock,Neo P7 Relic,Silver,45
Latron Prime Barrel,Axi D4 Relic,Bronze,15
Latron Prime Barrel,Axi E1 Relic,Bronze,15
Latron Prime Barrel,Meso E1 Relic,Bronze,15
Latron Prime Blueprint,Axi L1 Relic,Bronze,15
Latron Prime Blueprint,Lith G1 Relic,Bronze,15
Latron Prime Blueprint,Lith L4 Relic,Gold,100
Latron Prime Receiver,Axi S2 Relic,Bronze,15
Latron Prime Receiver,Neo B8 Relic,Silver,45
Latron Prime Receiver,Neo S5 Relic,Bronze,15
Latron Prime Stock,Lith G2 Relic,Bronze,15
Latron Prime Stock,Meso F2 Relic,Bronze,15
Latron Prime Stock,Meso F4 Relic,Bronze,15
Lex Prime Barrel,Axi A2 Relic,Bronze,15
Lex Prime Barrel,Axi B6 Relic,Bronze,15
Lex Prime Barrel,Axi K1 Relic,Bronze,15
Lex Prime Barrel,Axi M1 Relic,Bronze,15
Lex Prime Barrel,Axi N5 Relic,Bronze,15
Lex Prime Barrel,Axi V7 Relic,Bronze,15
Lex Prime Barrel,Lith A2 Relic,Bronze,15
Lex Prime Barrel,Lith B6 Relic,Bronze,15
Lex Prime Barrel,Lith B9 Relic,Bronze,15
Lex Prime Barrel,Lith H2 Relic,Bronze,15
Lex Prime Barrel,Lith L3 Relic,Bronze,15
Lex Prime Barrel,Lith N12 Relic,Bronze,15
Lex Prime Barrel,Lith N13 Relic,Bronze,15
Lex Prime Barrel,Lith N7 Relic,Bronze,15
Lex Prime Barrel,Lith P8 Relic,Bronze,15
Lex Prime Barrel,Lith S14 Relic,Bronze,15
Lex Prime Barrel,Lith T2 Relic,Bronze,15
Lex Prime Barrel,Lith V2 Relic,Bronze,15
Lex Prime Barrel,Meso C10 Relic,Bronze,15
Lex Prime Barrel,Meso C6 Relic,Bronze,15
Lex Prime Barrel,Meso L2 Relic,Bronze,15
Lex Prime Barrel,Meso N11 Relic,Bronze,15
Lex Prime Barrel,Meso P13 Relic,Bronze,15
Lex Prime Barrel,Meso P14 Relic,Bronze,15
Lex Prime Barrel,Meso S11 Relic,Bronze,15
Lex Prime Barrel,Meso S13 Relic,Bronze,15
Lex Prime Barrel,Meso S5 Relic,Bronze,15
Lex Prime Barrel,Meso S9 Relic,Bronze,15
Lex Prime Barrel,Meso T2 Relic,Bronze,15
Lex Prime Barrel,Meso T3 Relic,Bronze,15
Lex Prime Barrel,Meso V4 Relic,Bronze,15
Lex Prime Barrel,Meso Z5 Relic,Bronze,15
Lex Prime Barrel,Neo A13 Relic,Bronze,15
Lex Prime Barrel,Neo A3 Relic,Bronze,15
Lex Prime Barrel,Neo D6 Relic,Bronze,15
Lex Prime Barrel,Neo N3 Relic,Bronze,15
Lex Prime Barrel,Neo S1 Relic,Bronze,15
Lex Prime Barrel,Neo Z5 Relic,Bronze,15
Lex Prime Blueprint,Axi A2 Relic,Silver,45
Lex Prime Blueprint,Axi A9 Relic,Bronze,15
Lex Prime Blueprint,Axi D3 Relic,Bronze,15
Lex Prime Blueprint,Axi F1 Relic,Bronze,15
Lex Prime Blueprint,Axi G3 Relic,Bronze,15
Lex Prime Blueprint,Axi O4 Relic,Bronze,15
Lex Prime Blueprint,Axi S14 Relic,Bronze,15
Lex Prime Blueprint,Lith A3 Relic,Bronze,15
Lex Prime Blueprint,Lith B11 Relic,Bronze,15
Lex Prime Blueprint,Lith C3 Relic,Bronze,15
Lex Prime Blueprint,Lith K11 Relic,Silver,45
Lex Prime Blueprint,Lith N11 Relic,Bronze,15
Lex Prime Blueprint,Lith P5 Relic,Bronze,15
Lex Prime Blueprint,Lith P9 Relic,Bronze,15
Lex Prime Blueprint,Lith R2 Relic,Bronze,15
Lex Prime Blueprint,Lith S4 Relic,Bronze,15
Lex Prime Blueprint,Lith S7 Relic,Bronze,15
Lex Prime Blueprint,Lith T11 Relic,Silver,45
Lex Prime Blueprint,Lith V5 Relic,Bronze,15
Lex Prime Blueprint,Meso C3 Relic,Bronze,15
Lex Prime Blueprint,Meso D1 Relic,Bronze,15
Lex Prime Blueprint,Meso D4 Relic,Silver,45
Lex Prime Blueprint,Meso H7 Relic,Bronze,15
Lex Prime Blueprint,Meso M4 Relic,Bronze,15
Lex Prime Blueprint,Meso N15 Relic,Silver,45
Lex Prime Blueprint,Meso O6 Relic,Silver,45
Lex Prime Blueprint,Meso P3 Relic,Bronze,15
Lex Prime Blueprint,Neo A11 Relic,Bronze,15
Lex Prime Blueprint,Neo A9 Relic,Silver,45
Lex Prime Blueprint,Neo C4 Relic,Bronze,15
Lex Prime Blueprint,Neo E3 Relic,Silver,45
Lex Prime Blueprint,Neo N2 Relic,Bronze,15
Lex Prime Blueprint,Neo P3 Relic,Bronze,15
Lex Prime Blueprint,Neo S10 Relic,Bronze,15
Lex Prime Blueprint,Neo V9 Relic,Silver,45
Lex Prime Blueprint,Neo Z2 Relic,Bronze,15
Lex Prime Receiver,Axi A2 Relic,Bronze,15
Lex Prime Receiver,Axi C1 Relic,Bronze,15
Lex Prime Receiver,Axi C7 Relic,Bronze,15
Lex Prime Receiver,Axi E2 Relic,Bronze,15
Lex Prime Receiver,Axi H2 Relic,Bronze,15
Lex Prime Receiver,Axi N2 Relic,Bronze,15
Lex Prime Receiver,Axi N6 Relic,Bronze,15
Lex Prime Receiver,Axi O5 Relic,Bronze,15
Lex Prime Receiver,Axi R2 Relic,Bronze,15
Lex Prime Receiver,Axi S12 Relic,Bronze,15
Lex Prime Receiver,Axi S15 Relic,Bronze,15
Lex Prime Receiver,Axi S16 Relic,Bronze,15
Lex Prime Receiver,Axi T9 Relic,Bronze,15
Lex Prime Receiver,Axi V10 Relic,Bronze,15
Lex Prime Receiver,Axi V8 Relic,Bronze,15
Lex Prime Receiver,Lith B5 Relic,Bronze,15
Lex Prime Receiver,Lith B7 Relic,Bronze,15
Lex Prime Receiver,Lith D1 Relic,Bronze,15
Lex Prime Receiver,Lith G5 Relic,Bronze,15
Lex Prime Receiver,Lith G7 Relic,Bronze,15
Lex Prime Receiver,Lith H5 Relic,Bronze,15
Lex Prime Receiver,Lith K8 Relic,Bronze,15
Lex Prime Receiver,Lith M1 Relic,Bronze,15
Lex Prime Receiver,Lith P7 Relic,Bronze,15
Lex Prime Receiver,Meso A6 Relic,Bronze,15
Lex Prime Receiver,Meso D2 Relic,Bronze,15
Lex Prime Receiver,Meso N14 Relic,Bronze,15
Lex Prime Receiver,Meso N5 Relic,Bronze,15
Lex Prime Receiver,Meso W4 Relic,Bronze,15
Lex Prime Receiver,Neo A7 Relic,Bronze,15
Lex Prime Receiver,Neo A8 Relic,Bronze,15
Lex Prime Receiver,Neo D8 Relic,Bronze,15
Lex Prime Receiver,Neo L3 Relic,Bronze,15
Lex Prime Receiver,Neo S16 Relic,Bronze,15
Lex Prime Receiver,Neo W1 Relic,Bronze,15
Limbo Prime Blueprint,Meso T3 Relic,Silver,45
Limbo Prime Blueprint,Meso Z1 Relic,Silver,45
Limbo Prime Blueprint,Neo A9 Relic,Silver,45
Limbo Prime Blueprint,Neo D4 Relic,Silver,45
Limbo Prime Blueprint,Neo I1 Relic,Silver,45
Limbo Prime Blueprint,Neo M2 Relic,Silver,45
Limbo Prime Chassis Blueprint,Axi L3 Relic,Gold,100
Limbo Prime Chassis Blueprint,Axi L5 Relic,Gold,100
Limbo Prime Chassis Blueprint,Lith L3 Relic,Gold,100
Limbo Prime Chassis Blueprint,Meso L1 Relic,Gold,100
Limbo Prime Chassis Blueprint,Meso L2 Relic,Gold,100
Limbo Prime Chassis Blueprint,Neo L1 Relic,Gold,100
Limbo Prime Neuroptics Blueprint,Axi L2 Relic,Gold,100
Limbo Prime Neuroptics Blueprint,Axi M4 Relic,Silver,45
Limbo Prime Neuroptics Blueprint,Lith K8 Relic,Silver,45
Limbo Prime Neuroptics Blueprint,Lith L1 Relic,Gold,100
Limbo Prime Neuroptics Blueprint,Lith L2 Relic,Gold,100
Limbo Prime Systems Blueprint,Axi D3 Relic,Bronze,15
Limbo Prime Systems Blueprint,Axi T3 Relic,Bronze,15
Limbo Prime Systems Blueprint,Lith B3 Relic,Bronze,15
Limbo Prime Systems Blueprint,Lith B6 Relic,Bronze,15
Limbo Prime Systems Blueprint,Meso N7 Relic,Bronze,15
Limbo Prime Systems Blueprint,Neo A2 Relic,Bronze,15
Limbo Prime Systems Blueprint,Neo C1 Relic,Bronze,15
Limbo Prime Systems Blueprint,Neo R3 Relic,Bronze,15
Limbo Prime Systems Blueprint,Neo R5 Relic,Bronze,15
Loki Prime Blueprint,Axi S2 Relic,Bronze,15
Loki Prime Blueprint,Meso F3 Relic,Bronze,15
Loki Prime Blueprint,Neo V8 Relic,Bronze,15
Loki Prime Chassis Blueprint,Lith G2 Relic,Silver,45
Loki Prime Chassis Blueprint,Lith O2 Relic,Silver,45
Loki Prime Neuroptics Blueprint,Meso O3 Relic,Bronze,15
Loki Prime Neuroptics Blueprint,Neo E1 Relic,Bronze,15
Loki Prime Systems Blueprint,Axi L1 Relic,Gold,100
Loki Prime Systems Blueprint,Axi L4 Relic,Gold,100
Mag Prime Blueprint,Lith M1 Relic,Gold,100
Mag Prime Blueprint,Lith M2 Relic,Gold,100
Mag Prime Blueprint,Lith M8 Relic,Gold,100
Mag Prime Blueprint,Meso M1 Relic,Gold,100
Mag Prime Chassis Blueprint,Meso B1 Relic,Silver,45
Mag Prime Chassis Blueprint,Meso B3 Relic,Silver,45
Mag Prime Chassis Blueprint,Meso F4 Relic,Silver,45
Mag Prime Chassis Blueprint,Neo B3 Relic,Silver,45
Mag Prime Neuroptics Blueprint,Axi D4 Relic,Silver,45
Mag Prime Neuroptics Blueprint,Axi V2 Relic,Bronze,15
Mag Prime Neuroptics Blueprint,Lith B1 Relic,Bronze,15
Mag Prime Neuroptics Blueprint,Neo N9 Relic,Bronze,15
Mag Prime Systems Blueprint,Axi R1 Relic,Bronze,15
Mag Prime Systems Blueprint,Axi S4 Relic,Bronze,15
Mag Prime Systems Blueprint,Lith L4 Relic,Bronze,15
Mag Prime Systems Blueprint,Neo D1 Relic,Bronze,15
Magnus Prime Barrel,Axi M2 Relic,Gold,100
Magnus Prime Barrel,Axi M5 Relic,Gold,100
Magnus Prime Barrel,Neo M4 Relic,Gold,100
Magnus Prime Blueprint,Axi C7 Relic,Bronze,15
Magnus Prime Blueprint,Axi K10 Relic,Bronze,15
Magnus Prime Blueprint,Axi M5 Relic,Bronze,15
Magnus Prime Blueprint,Axi S14 Relic,Bronze,15
Magnus Prime Blueprint,Axi T10 Relic,Bronze,15
Magnus Prime Blueprint,Lith H8 Relic,Bronze,15
Magnus Prime Blueprint,Lith Z3 Relic,Bronze,15
Magnus Prime Blueprint,Meso B6 Relic,Bronze,15
Magnus Prime Blueprint,Neo N18 Relic,Bronze,15
Magnus Prime Receiver,Axi M5 Relic,Silver,45
Magnus Prime Receiver,Axi T8 Relic,Silver,45
Magnus Prime Receiver,Neo C2 Relic,Silver,45
Magnus Prime Receiver,Neo C3 Relic,Silver,45
Magnus Prime Receiver,Neo G4 Relic,Silver,45
Magnus Prime Receiver,Neo N22 Relic,Silver,45
Magnus Prime Receiver,Neo T5 Relic,Silver,45
Masseter Prime Blade,Meso M4 Relic,Gold,100
Masseter Prime Blade,Neo M5 Relic,Gold,100
Masseter Prime Blueprint,Axi G12 Relic,Silver,45
Masseter Prime Blueprint,Axi P6 Relic,Silver,45
Masseter Prime Blueprint,Lith W4 Relic,Silver,45
Masseter Prime Blueprint,Neo P6 Relic,Silver,45
Masseter Prime Handle,Axi F2 Relic,Bronze,15
Masseter Prime Handle,Lith A6 Relic,Bronze,15
Masseter Prime Handle,Lith C10 Relic,Bronze,15
Masseter Prime Handle,Meso N17 Relic,Bronze,15
Mesa Prime Blueprint,Lith C6 Relic,Silver,45
Mesa Prime Blueprint,Lith D1 Relic,Silver,45
Mesa Prime Blueprint,Lith N9 Relic,Silver,45
Mesa Prime Blueprint,Lith P7 Relic,Silver,45
Mesa Prime Blueprint,Meso P3 Relic,Silver,45
Mesa Prime Blueprint,Meso R2 Relic,Silver,45
Mesa Prime Blueprint,Neo Z2 Relic,Silver,45
Mesa Prime Blueprint,Neo Z3 Relic,Silver,45
Mesa Prime Chassis Blueprint,Axi H4 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Axi M1 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Lith R1 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Lith S10 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Meso C4 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Meso L2 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Neo A3 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Neo C1 Relic,Bronze,15
Mesa Prime Chassis Blueprint,Neo R4 Relic,Bronze,15
Mesa Prime Neuroptics Blueprint,Axi M3 Relic,Gold,100
Mesa Prime Neuroptics Blueprint,Axi M4 Relic,Gold,100
Mesa Prime Neuroptics Blueprint,Lith M3 Relic,Gold,100
Mesa Prime Neuroptics Blueprint,Lith M4 Relic,Gold,100
